Date,Price,P/S,P/B,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
10/29/2020,13.88,1.6838,2.2075,30.6329,10.2202,13.3929,13.6198,2.2266,9.1451,10.7443
10/30/2020,13.6,1.6498,2.163,30.015,10.014,13.1227,13.3474,2.1821,8.9622,10.9635
11/2/2020,13.9,1.6862,2.2107,30.6771,10.2349,13.4121,13.6393,2.2298,9.1582,10.7289
11/3/2020,14.5,1.759,2.3062,32.0013,10.6767,13.9911,14.223,2.3252,9.5501,10.2886
11/4/2020,14.4,1.7468,2.2903,31.7806,10.6031,13.8946,14.1257,2.3093,9.4848,10.3595
11/5/2020,14.79,1.7942,2.3523,32.6413,10.8903,14.2709,14.5051,2.3713,9.7396,10.0885
11/6/2020,14.75,1.7893,2.3459,32.553,10.8608,14.2323,14.4662,2.365,9.7134,10.1156
11/9/2020,15.35,1.8621,2.4413,33.8772,11.3026,14.8113,15.0499,2.4604,10.1054,9.7233
11/10/2020,15.77,1.913,2.5081,34.8041,11.6119,15.2165,15.4585,2.5272,10.3797,9.4663
11/11/2020,15.93,1.9325,2.5336,35.1573,11.7297,15.3709,15.6142,2.5527,10.4843,9.3719
11/12/2020,15.43,1.8718,2.4541,34.0538,11.3615,14.8885,15.1278,2.4731,10.1576,9.6733
11/13/2020,15.65,1.8985,2.4891,34.5393,11.5235,15.1007,15.3418,2.5081,10.3013,9.5383
11/16/2020,15.8,1.9167,2.5129,34.8704,11.634,15.2455,15.4877,2.532,10.3993,9.4485
11/17/2020,15.9,1.9288,2.5288,35.091,11.7076,15.342,15.585,2.5479,10.4647,9.3895
11/18/2020,15.79,1.9155,2.5113,34.8483,11.6266,15.2358,15.478,2.5304,10.3928,9.4544
11/19/2020,15.97,1.9373,2.54,35.2455,11.7591,15.4095,15.6531,2.559,10.5104,9.3486
11/20/2020,16.26,1.9725,2.5861,35.8856,11.9727,15.6893,15.9352,2.6051,10.6998,9.1831
11/23/2020,16.52,2.004,2.6274,36.4594,12.1641,15.9402,16.1882,2.6465,10.8697,9.0396
11/24/2020,17.13,2.078,2.7244,37.8056,12.6133,16.5288,16.7816,2.7435,11.2681,8.72
11/25/2020,17.85,2.1654,2.839,39.3947,13.1434,17.2235,17.4821,2.858,11.7385,8.3706
11/27/2020,18,2.1836,2.8628,39.7257,13.2539,17.3683,17.628,2.8819,11.8364,8.3013
11/30/2020,17.74,2.152,2.8215,39.1519,13.0624,17.1174,17.3751,2.8405,11.6666,8.4221
12/1/2020,17.64,2.1399,2.8056,38.9312,12.9888,17.0209,17.2778,2.8246,11.6013,8.4696
12/2/2020,17.68,2.1447,2.8119,39.0195,13.0183,17.0595,17.3167,2.831,11.6274,8.4505
12/3/2020,17.3,2.0986,2.7515,38.1808,12.7385,16.6928,16.947,2.7705,11.3792,8.6349
12/4/2020,17.77,2.1557,2.8262,39.2181,13.0845,17.1463,17.4042,2.8453,11.6862,8.408
12/7/2020,17.7,2.1472,2.8151,39.0636,13.033,17.0788,17.3361,2.8342,11.6405,8.441
12/8/2020,17.72,2.1496,2.8183,39.1078,13.0477,17.0981,17.3556,2.8373,11.6535,8.4316
12/9/2020,17.75,2.1532,2.8231,39.174,13.0698,17.127,17.3848,2.8421,11.6731,8.4174
12/10/2020,17.75,2.1532,2.8231,39.174,13.0698,17.127,17.3848,2.8421,11.6731,8.4174
12/11/2020,17.55,2.129,2.7912,38.7326,12.9225,16.934,17.1902,2.8103,11.5425,8.5127
12/14/2020,17.74,2.152,2.8215,39.1519,13.0624,17.1174,17.3751,2.8405,11.6666,8.4221
12/15/2020,18.42,2.2345,2.9296,40.6526,13.5631,17.7735,18.0366,2.9487,12.1108,8.1132
12/16/2020,18.49,2.243,2.9407,40.8071,13.6147,17.8411,18.1047,2.9598,12.1565,8.0827
12/17/2020,18.94,2.2976,3.0123,41.8003,13.946,18.2753,18.5425,3.0314,12.4505,7.8919
12/18/2020,18.54,2.2491,2.9487,40.9175,13.6515,17.8893,18.1533,2.9678,12.1892,8.0611
12/21/2020,17.95,2.1775,2.8549,39.6154,13.2171,17.32,17.5794,2.8739,11.8038,8.3243
12/22/2020,18.2,2.2078,2.8946,40.1671,13.4012,17.5612,17.8226,2.9137,11.9671,8.2107
12/23/2020,18.51,2.2454,2.9439,40.8513,13.6294,17.8604,18.1242,2.963,12.1696,8.074
12/24/2020,18.26,2.2151,2.9042,40.2995,13.4453,17.6191,17.8809,2.9232,12.0063,8.1839
12/28/2020,18.44,2.2369,2.9328,40.6968,13.5779,17.7928,18.0561,2.9519,12.1239,8.1045
12/29/2020,18.19,2.2066,2.893,40.145,13.3938,17.5516,17.8128,2.9121,11.9605,8.2151
12/30/2020,18.15,2.2018,2.8867,40.0568,13.3643,17.513,17.7739,2.9057,11.9344,8.2331
12/31/2020,18.24,2.2088,2.8708,40.7575,12.7529,18.3607,18.1248,2.815,10.9185,4.8641
1/4/2021,18.11,2.1931,2.8503,40.467,12.662,18.2299,17.9936,2.7947,10.8394,4.8996
1/5/2021,18.73,2.2682,2.9479,41.8524,13.0955,18.854,18.6193,2.8918,11.2164,4.7349
1/6/2021,20.05,2.428,3.1556,44.802,14.0184,20.1827,19.9516,3.0988,12.019,4.4187
1/7/2021,20.32,2.4607,3.1981,45.4053,14.2072,20.4545,20.2241,3.1411,12.1831,4.3592
1/8/2021,19.89,2.4086,3.1304,44.4444,13.9065,20.0217,19.7901,3.0737,11.9217,4.4548
1/11/2021,19.58,2.3711,3.0817,43.7517,13.6898,19.7096,19.4772,3.0251,11.7332,4.5263
1/12/2021,20.47,2.4789,3.2217,45.7405,14.3121,20.6055,20.3755,3.1646,12.2743,4.3268
1/13/2021,21.255,2.5739,3.3453,47.4946,14.8609,21.3957,21.1678,3.2877,12.7516,4.1649
1/14/2021,21.62,2.6181,3.4027,48.3102,15.1161,21.7631,21.5362,3.3449,12.9736,4.0936
1/15/2021,21.175,2.5642,3.3327,47.3158,14.805,21.3152,21.0871,3.2751,12.703,4.1808
1/19/2021,21.43,2.5951,3.3728,47.8856,14.9833,21.5719,21.3444,3.3151,12.858,4.1304
1/20/2021,21.64,2.6206,3.4059,48.3548,15.1301,21.7832,21.5564,3.348,12.9857,4.0898
1/21/2021,21.73,2.6315,3.42,48.5559,15.193,21.8738,21.6472,3.3621,13.0404,4.0726
1/22/2021,22.95,2.7792,3.6121,51.2821,16.046,23.1019,22.8786,3.5534,13.7822,3.8534
1/25/2021,23.26,2.8167,3.6608,51.9748,16.2628,23.414,23.1914,3.602,13.9707,3.8014
1/26/2021,23.35,2.8276,3.675,52.1759,16.3257,23.5046,23.2823,3.6161,14.0254,3.7866
1/27/2021,21.9,2.652,3.4468,48.9358,15.3119,22.045,21.9076,3.4026,13.1973,4.0242
1/28/2021,19.98,2.4195,3.1446,44.6456,13.9695,20.1123,19.9621,3.1004,12.0253,4.4164
1/29/2021,19.78,2.3953,3.1131,44.1986,13.8296,19.9109,19.7595,3.0689,11.9032,4.4617
2/1/2021,19.87,2.4062,3.1273,44.3998,13.8926,20.0015,19.8507,3.0831,11.9582,4.4412
2/2/2021,19.64,2.3784,3.0911,43.8858,13.7318,19.77,19.6176,3.0469,11.8178,4.494
2/3/2021,19.66,2.3808,3.0942,43.9305,13.7457,19.7901,19.6379,3.05,11.83,4.4893
2/4/2021,20,2.422,3.1478,44.6902,13.9835,20.1324,19.9824,3.1035,12.0375,4.4119
2/5/2021,19.99,2.4207,3.1462,44.6679,13.9765,20.1223,19.9723,3.102,12.0314,4.4142
2/8/2021,20.67,2.5031,3.2532,46.1874,14.4519,20.8068,20.6614,3.209,12.4466,4.2669
2/9/2021,20.9,2.5309,3.2894,46.7013,14.6127,21.0383,20.8944,3.2452,12.587,4.2193
2/10/2021,19.87,2.4062,3.1273,44.3998,13.8926,20.0015,19.8507,3.0831,11.9582,4.4412
2/11/2021,19.09,2.3118,3.0045,42.6568,13.3472,19.2164,19.0603,2.9603,11.482,4.6254
2/12/2021,19.48,2.359,3.0659,43.5283,13.6199,19.6089,19.4555,3.0217,11.7201,4.5314
2/16/2021,19.19,2.3239,3.0203,42.8803,13.4171,19.317,19.1616,2.9761,11.5431,4.6009
2/17/2021,18.77,2.273,2.9542,41.9418,13.1235,18.8942,18.736,2.91,11.2867,4.7054
2/18/2021,18.29,2.2149,2.8786,40.8692,12.7879,18.4111,18.2496,2.8344,10.9937,4.8308
2/19/2021,18.99,2.2996,2.9888,42.4334,13.2773,19.1157,18.9589,2.9446,11.421,4.6501
2/22/2021,18.98,2.2984,2.9872,42.411,13.2703,19.1056,18.9488,2.943,11.4149,4.6526
2/23/2021,18.23,2.2076,2.8692,40.7352,12.7459,18.3507,18.1888,2.825,10.957,4.847
2/24/2021,18.83,2.2803,2.9636,42.0759,13.1654,18.9546,18.7968,2.9194,11.3233,4.6902
2/25/2021,18.37,2.2246,2.8912,41.048,12.8438,18.4916,18.3306,2.847,11.0425,4.8095
2/26/2021,18.7,2.2645,2.9432,41.7854,13.0745,18.8238,18.665,2.8989,11.244,4.7233
3/1/2021,19.28,2.3348,3.0344,43.0814,13.48,19.4076,19.2528,2.9902,11.598,4.5791
3/2/2021,18.82,2.2791,2.962,42.0535,13.1584,18.9446,18.7866,2.9178,11.3172,4.6927
3/3/2021,18.79,2.2754,2.9573,41.9865,13.1375,18.9144,18.7562,2.9131,11.2989,4.7003
3/4/2021,18.44,2.233,2.9022,41.2044,12.8927,18.5621,18.4016,2.858,11.0852,4.7909
3/5/2021,19,2.3009,2.9904,42.4557,13.2843,19.1258,18.969,2.9462,11.4271,4.6476
3/8/2021,19.44,2.3541,3.0596,43.4389,13.5919,19.5687,19.4149,3.0154,11.6957,4.5409
3/9/2021,19.75,2.3917,3.1084,44.1316,13.8087,19.8807,19.7291,3.0642,11.8849,4.4686
3/10/2021,20,2.422,3.1478,44.6902,13.9835,20.1324,19.9824,3.1035,12.0375,4.4119
3/11/2021,20.05,2.428,3.1556,44.802,14.0184,20.1827,20.0331,3.1114,12.0681,4.4008
3/12/2021,20,2.422,3.1478,44.6902,13.9835,20.1324,19.9824,3.1035,12.0375,4.4119
3/15/2021,20,2.422,3.1478,44.6902,13.9835,20.1324,19.9824,3.1035,12.0375,4.4119
3/16/2021,19.35,2.3432,3.0455,43.2378,13.529,19.4781,19.3237,3.0012,11.6407,4.5623
3/17/2021,20.05,2.428,3.1556,44.802,14.0184,20.1827,20.0331,3.1114,12.0681,4.4008
3/18/2021,19.39,2.3481,3.0518,43.3272,13.557,19.5184,19.3643,3.0075,11.6652,4.5528
3/19/2021,19.61,2.3747,3.0864,43.8188,13.7108,19.7398,19.5872,3.0422,11.7995,4.5009
3/22/2021,19.07,2.3093,3.0014,42.6121,13.3332,19.1962,19.04,2.9572,11.4698,4.6303
3/23/2021,18.58,2.25,2.9243,41.5172,12.9906,18.703,18.5434,2.8801,11.1707,4.7543
3/24/2021,18.25,2.21,2.8723,40.7798,12.7599,18.3708,18.209,2.8281,10.9692,4.8416
3/25/2021,18.23,2.2076,2.8692,40.7352,12.7459,18.3507,18.1888,2.825,10.957,4.847
3/26/2021,18.58,2.25,2.9243,41.5172,12.9906,18.703,18.5434,2.8801,11.1707,4.7543
3/29/2021,18.25,2.21,2.8723,40.7798,12.7599,18.3708,18.209,2.8281,10.9692,4.8416
3/30/2021,18.01,2.181,2.8346,40.2436,12.5921,18.1292,17.9658,2.7903,10.8227,4.9071
3/31/2021,18.1,2.1697,2.8124,38.8088,12.7527,17.3084,16.7812,2.712,10.3224,1.5763
4/1/2021,18.67,2.238,2.901,40.031,13.1543,17.8535,17.3287,2.8005,10.6591,1.5265
4/5/2021,18.7,2.2416,2.9056,40.0953,13.1754,17.8822,17.3575,2.8052,10.6769,1.524
4/6/2021,18.66,2.2368,2.8994,40.0095,13.1472,17.8439,17.3191,2.799,10.6532,1.5274
4/7/2021,18.24,2.1865,2.8341,39.109,12.8513,17.4423,16.9157,2.7338,10.4051,1.5638
4/8/2021,18.19,2.1805,2.8264,39.0018,12.8161,17.3945,16.8676,2.726,10.3755,1.5682
4/9/2021,18.71,2.2428,2.9072,40.1167,13.1825,17.8917,17.3671,2.8067,10.6828,1.5231
4/12/2021,18.72,2.244,2.9087,40.1382,13.1895,17.9013,17.3767,2.8083,10.6887,1.5223
4/13/2021,18.53,2.2212,2.8792,39.7308,13.0556,17.7196,17.1942,2.7788,10.5764,1.5385
4/14/2021,18.58,2.2272,2.887,39.838,13.0909,17.7674,17.2422,2.7866,10.606,1.5342
4/15/2021,18.78,2.2512,2.918,40.2668,13.2318,17.9587,17.4343,2.8176,10.7241,1.5173
4/16/2021,18.75,2.2476,2.9134,40.2025,13.2106,17.93,17.4055,2.8129,10.7064,1.5198
4/19/2021,18.47,2.2141,2.8699,39.6021,13.0134,17.6622,17.1366,2.7695,10.541,1.5436
4/20/2021,18.19,2.1805,2.8264,39.0018,12.8161,17.3945,16.8676,2.726,10.3755,1.5682
4/21/2021,18.67,2.238,2.901,40.031,13.1543,17.8535,17.3287,2.8005,10.6591,1.5265
4/22/2021,18.66,2.2368,2.8994,40.0095,13.1472,17.8439,17.3191,2.799,10.6532,1.5274
4/23/2021,18.84,2.2584,2.9274,40.3955,13.2741,18.016,17.492,2.8269,10.7596,1.5123
4/26/2021,18.61,2.2308,2.8916,39.9023,13.112,17.7961,17.271,2.7912,10.6237,1.5316
4/27/2021,18.63,2.2332,2.8947,39.9452,13.1261,17.8152,17.2903,2.7943,10.6355,1.5299
4/28/2021,18.53,2.2212,2.8792,39.7308,13.0556,17.7196,17.1942,2.7788,10.5764,1.5385
4/29/2021,18.77,2.25,2.9165,40.2454,13.2247,17.9491,17.4247,2.816,10.7182,1.5181
4/30/2021,18.31,2.1949,2.845,39.2591,12.9006,17.5092,16.9829,2.7446,10.4464,1.5576
5/3/2021,18.83,2.2572,2.9258,40.374,13.267,18.0065,17.4823,2.8254,10.7537,1.5131
5/4/2021,18.49,2.2165,2.873,39.645,13.0275,17.6813,17.1558,2.7726,10.5528,1.5419
5/5/2021,18.15,2.1757,2.8202,38.916,12.7879,17.3562,16.8292,2.7198,10.3519,1.5718
5/6/2021,18.42,2.2081,2.8621,39.4949,12.9781,17.6144,17.0885,2.7617,10.5114,1.548
5/7/2021,18.49,2.2165,2.873,39.645,13.0275,17.6813,17.1558,2.7726,10.5528,1.5419
5/10/2021,18.08,2.1673,2.8093,38.7659,12.7386,17.2893,16.762,2.7089,10.3106,1.5781
5/11/2021,18.24,2.1865,2.8341,39.109,12.8513,17.4423,16.9157,2.7338,10.4051,1.5638
5/12/2021,17.85,2.1397,2.7735,38.2728,12.5765,17.0693,16.5411,2.6732,10.1747,1.5992
5/13/2021,18.37,2.2021,2.8543,39.3877,12.9429,17.5666,17.0405,2.754,10.4819,1.5523
5/14/2021,18.67,2.238,2.901,40.031,13.1543,17.8535,17.3287,2.8005,10.6591,1.5265
5/17/2021,18.37,2.2021,2.8543,39.3877,12.9429,17.5666,17.0405,2.754,10.4819,1.5523
5/18/2021,18.37,2.2021,2.8543,39.3877,12.9429,17.5666,17.0405,2.754,10.4819,1.5523
5/19/2021,18.26,2.1889,2.8372,39.1519,12.8654,17.4614,16.9349,2.7369,10.4169,1.562
5/20/2021,18.3,2.1937,2.8435,39.2376,12.8936,17.4997,16.9733,2.7431,10.4405,1.5585
5/21/2021,18.34,2.1985,2.8497,39.3234,12.9218,17.5379,17.0117,2.7493,10.4642,1.555
5/24/2021,18.19,2.1805,2.8264,39.0018,12.8161,17.3945,16.8676,2.726,10.3755,1.5682
5/25/2021,17.98,2.1553,2.7937,38.5515,12.6681,17.1936,16.6659,2.6934,10.2515,1.5872
5/26/2021,18.72,2.244,2.9087,40.1382,13.1895,17.9013,17.3767,2.8083,10.6887,1.5223
5/27/2021,16.26,1.9491,2.5265,34.8636,11.4563,15.5489,15.0206,2.4275,9.2394,1.7611
5/28/2021,16.42,1.9683,2.5513,35.2067,11.569,15.7019,15.1743,2.4524,9.334,1.7432
6/1/2021,16.59,1.9887,2.5778,35.5712,11.6888,15.8644,15.3377,2.4788,9.4344,1.7247
6/2/2021,16.8,2.0139,2.6104,36.0214,11.8367,16.0653,15.5395,2.5114,9.5586,1.7023
6/3/2021,16.97,2.0342,2.6368,36.3859,11.9565,16.2278,15.7028,2.5378,9.659,1.6846
6/4/2021,17.53,2.1014,2.7238,37.5866,12.3511,16.7633,16.2409,2.6247,9.99,1.6288
6/7/2021,17.29,2.0726,2.6865,37.0721,12.182,16.5338,16.0103,2.5875,9.8482,1.6522
6/8/2021,17.14,2.0546,2.6632,36.7504,12.0763,16.3904,15.8662,2.5642,9.7595,1.6672
6/9/2021,17.31,2.075,2.6896,37.1149,12.1961,16.5529,16.0295,2.5906,9.86,1.6502
6/10/2021,17.2,2.0618,2.6725,36.8791,12.1186,16.4478,15.9238,2.5735,9.795,1.6612
6/11/2021,17.57,2.1062,2.73,37.6724,12.3793,16.8016,16.2793,2.6309,10.0137,1.6249
6/14/2021,17.66,2.117,2.744,37.8654,12.4427,16.8876,16.3658,2.6449,10.0669,1.6163
6/15/2021,17.32,2.0762,2.6912,37.1364,12.2031,16.5625,16.0391,2.5921,9.8659,1.6492
6/16/2021,17.42,2.0882,2.7067,37.3508,12.2736,16.6581,16.1352,2.6076,9.925,1.6394
6/17/2021,17.69,2.1206,2.7487,37.9297,12.4638,16.9163,16.3947,2.6496,10.0846,1.6135
6/18/2021,17.07,2.0462,2.6523,36.6003,12.027,16.3234,15.7989,2.5533,9.7181,1.6743
6/21/2021,17.48,2.0954,2.716,37.4794,12.3158,16.7155,16.1929,2.617,9.9605,1.6336
6/22/2021,16.64,1.9947,2.5855,35.6784,11.724,15.9123,15.3857,2.4865,9.464,1.7193
6/23/2021,16.51,1.9791,2.5653,35.3996,11.6324,15.7879,15.2608,2.4663,9.3871,1.7334
6/24/2021,16.72,2.0043,2.598,35.8499,11.7804,15.9888,15.4626,2.4989,9.5113,1.7107
6/25/2021,17.14,2.0546,2.6632,36.7504,12.0763,16.3904,15.8662,2.5642,9.7595,1.6672
6/28/2021,16.69,2.0007,2.5933,35.7856,11.7592,15.9601,15.4338,2.4943,9.4935,1.7139
6/29/2021,16.63,1.9935,2.584,35.6569,11.717,15.9027,15.3761,2.485,9.4581,1.7204
6/30/2021,16.59,1.942,2.5481,29.9968,14.4038,15.9948,15.5233,2.4568,11.2831,1.5242
7/1/2021,16.63,1.9467,2.5543,30.0691,14.4385,16.0334,15.5619,2.4629,11.3112,1.5204
7/2/2021,16.52,1.9338,2.5374,29.8702,14.343,15.9273,15.4557,2.4461,11.234,1.5309
7/6/2021,16.91,1.9795,2.5973,30.5754,14.6816,16.3033,15.8323,2.5057,11.5077,1.4945
7/7/2021,16.66,1.9502,2.5589,30.1234,14.4645,16.0623,15.5909,2.4675,11.3323,1.5176
7/8/2021,16.33,1.9116,2.5082,29.5267,14.178,15.7441,15.2722,2.4171,11.1006,1.5493
7/9/2021,16.49,1.9303,2.5328,29.816,14.3169,15.8984,15.4267,2.4415,11.2129,1.5338
7/12/2021,16.64,1.9479,2.5558,30.0872,14.4472,16.043,15.5716,2.4644,11.3182,1.5195
7/13/2021,16.43,1.9233,2.5236,29.7075,14.2648,15.8405,15.3688,2.4323,11.1708,1.5395
7/14/2021,16.72,1.9572,2.5681,30.2319,14.5166,16.1201,15.6488,2.4767,11.3744,1.512
7/15/2021,16.36,1.9151,2.5128,29.5809,14.2041,15.773,15.3012,2.4216,11.1217,1.5463
7/16/2021,16.23,1.8999,2.4929,29.3459,14.0912,15.6477,15.1756,2.4018,11.0304,1.5591
7/19/2021,15.89,1.8601,2.4406,28.7311,13.796,15.3199,14.8473,2.3498,10.7918,1.5936
7/20/2021,16.08,1.8823,2.4698,29.0747,13.961,15.5031,15.0308,2.3788,10.9251,1.5742
7/21/2021,16.25,1.9022,2.4959,29.382,14.1086,15.667,15.1949,2.4048,11.0445,1.5572
7/22/2021,15.95,1.8671,2.4498,28.8396,13.8481,15.3778,14.9052,2.359,10.8339,1.5874
7/23/2021,15.87,1.8577,2.4376,28.6949,13.7786,15.3006,14.8279,2.3467,10.7777,1.5957
7/26/2021,16.12,1.887,2.476,29.147,13.9957,15.5417,15.0694,2.385,10.9532,1.5701
7/27/2021,16.15,1.8905,2.4806,29.2012,14.0217,15.5706,15.0984,2.3895,10.9743,1.5671
7/28/2021,16.27,1.9046,2.499,29.4182,14.1259,15.6863,15.2142,2.4079,11.0585,1.5552
7/29/2021,16.29,1.9069,2.5021,29.4544,14.1433,15.7056,15.3112,2.4232,11.129,1.5453
7/30/2021,16.22,1.8987,2.4913,29.3278,14.0825,15.6381,15.2207,2.4089,11.0632,1.5545
8/2/2021,16.25,1.9022,2.4959,29.382,14.1086,15.667,15.2498,2.4135,11.0843,1.5516
8/3/2021,16.19,1.8952,2.4867,29.2735,14.0565,15.6091,15.1916,2.4043,11.0421,1.5575
8/4/2021,15.89,1.8601,2.4406,28.7311,13.796,15.3199,14.9009,2.3583,10.8308,1.5879
8/5/2021,15.96,1.8683,2.4514,28.8577,13.8568,15.3874,14.9688,2.369,10.8801,1.5807
8/6/2021,16.24,1.901,2.4944,29.364,14.0999,15.6573,15.2401,2.412,11.0773,1.5525
8/9/2021,15.74,1.8425,2.4176,28.4599,13.6658,15.1753,14.7555,2.3353,10.7251,1.6035
8/10/2021,15.5,1.8144,2.3807,28.0259,13.4574,14.9439,14.523,2.2985,10.556,1.6292
8/11/2021,15.41,1.8039,2.3669,27.8632,13.3793,14.8571,14.4357,2.2847,10.4926,1.639
8/12/2021,15.62,1.8285,2.3992,28.2429,13.5616,15.0596,14.6393,2.3169,10.6406,1.6163
8/13/2021,15.54,1.8191,2.3869,28.0983,13.4921,14.9825,14.5617,2.3046,10.5842,1.6249
8/16/2021,15.62,1.8285,2.3992,28.2429,13.5616,15.0596,14.6393,2.3169,10.6406,1.6163
8/17/2021,15.27,1.7875,2.3454,27.6101,13.2577,14.7222,14.3001,2.2632,10.394,1.6546
8/18/2021,15.16,1.7746,2.3285,27.4112,13.1622,14.6161,14.1935,2.2463,10.3166,1.667
8/19/2021,14.94,1.7489,2.2947,27.0134,12.9712,14.404,13.9803,2.2126,10.1616,1.6924
8/20/2021,15.01,1.7571,2.3055,27.14,13.032,14.4715,14.0481,2.2233,10.2109,1.6843
8/23/2021,15.22,1.7816,2.3377,27.5197,13.2143,14.6739,14.2516,2.2555,10.3588,1.6602
8/24/2021,14.99,1.7547,2.3024,27.1038,13.0146,14.4522,14.0287,2.2203,10.1968,1.6866
8/25/2021,14.76,1.7278,2.2671,26.6879,12.8149,14.2304,13.8058,2.185,10.0348,1.7138
8/26/2021,14.65,1.7149,2.2502,26.489,12.7194,14.1244,13.6992,2.1681,9.9573,1.7272
8/27/2021,15.66,1.8332,2.4053,28.3152,13.5963,15.0982,14.678,2.323,10.6687,1.612
8/30/2021,15.27,1.7875,2.3454,27.6101,13.2577,14.7222,14.3001,2.2632,10.394,1.6546
8/31/2021,15.26,1.7863,2.3439,27.592,13.249,14.7125,14.2904,2.2617,10.387,1.6557
9/1/2021,15.44,1.8074,2.3715,27.9175,13.4053,14.8861,14.4648,2.2893,10.5138,1.6358
9/2/2021,15.36,1.798,2.3592,27.7728,13.3358,14.8089,14.3873,2.277,10.4574,1.6446
9/3/2021,15.38,1.8004,2.3623,27.809,13.3532,14.8282,14.4067,2.2801,10.4715,1.6424
9/7/2021,15.69,1.8367,2.4099,28.3695,13.6224,15.1271,14.7071,2.3276,10.6899,1.6088
9/8/2021,15.19,1.7781,2.3331,27.4654,13.1882,14.645,14.2225,2.2509,10.3377,1.6636
9/9/2021,15.11,1.7688,2.3208,27.3208,13.1188,14.5679,14.145,2.2387,10.2813,1.6727
9/10/2021,15,1.7559,2.3039,27.1219,13.0233,14.4618,14.0384,2.2218,10.2038,1.6854
9/13/2021,14.98,1.7536,2.3009,27.0857,13.0059,14.4426,14.0334,2.221,10.2002,1.686
9/14/2021,14.76,1.7278,2.2671,26.6879,12.8149,14.2304,13.82,2.1872,10.0451,1.7121
9/15/2021,14.65,1.7149,2.2502,26.489,12.7194,14.1244,13.7133,2.1703,9.9675,1.7254
9/16/2021,14.68,1.7184,2.2548,26.5433,12.7455,14.1533,13.7424,2.1749,9.9887,1.7217
9/17/2021,15.29,1.7898,2.3485,27.6462,13.2751,14.7414,14.3341,2.2686,10.4188,1.6507
9/20/2021,14.78,1.7301,2.2701,26.7241,12.8323,14.2497,13.8394,2.1903,10.0592,1.7097
9/21/2021,14.81,1.7337,2.2747,26.7783,12.8583,14.2787,13.8685,2.1949,10.0803,1.7061
9/22/2021,14.87,1.7407,2.284,26.8868,12.9104,14.3365,13.9267,2.2041,10.1226,1.699
9/23/2021,14.72,1.7231,2.2609,26.6156,12.7802,14.1919,13.7812,2.1811,10.0169,1.7169
9/24/2021,14.53,1.7009,2.2317,26.2721,12.6152,14.0087,13.5969,2.1519,9.8829,1.7402
9/27/2021,14.59,1.7079,2.241,26.3805,12.6673,14.0665,13.6551,2.1611,9.9252,1.7328
9/28/2021,14.17,1.6587,2.1764,25.6211,12.3027,13.6616,13.2477,2.0966,9.6291,1.786
9/29/2021,14.19,1.6611,2.1795,25.6573,12.32,13.6809,13.2671,2.0997,9.6432,1.7834
9/30/2021,14.1,1.6285,2.2155,25.1831,14.2743,19.6109,18.6601,2.0677,10.6405,1.6273
10/1/2021,14.4,1.6632,2.2626,25.7189,14.578,20.0281,19.0789,2.1141,10.8793,1.5916
10/4/2021,13.99,1.6158,2.1982,24.9866,14.163,19.4579,18.5066,2.0507,10.5529,1.6408
10/5/2021,13.96,1.6124,2.1935,24.9331,14.1326,19.4162,18.4647,2.046,10.5291,1.6445
10/6/2021,13.86,1.6008,2.1778,24.7545,14.0314,19.2771,18.3251,2.0306,10.4495,1.6571
10/7/2021,14.2,1.6401,2.2312,25.3617,14.3756,19.75,18.7997,2.0832,10.7201,1.6152
10/8/2021,14.56,1.6817,2.2878,26.0047,14.74,20.2507,19.3023,2.1388,11.0067,1.5732
10/11/2021,14.41,1.6643,2.2642,25.7368,14.5882,20.042,19.0929,2.1156,10.8873,1.5904
10/12/2021,14.48,1.6724,2.2752,25.8618,14.659,20.1394,19.1906,2.1265,10.943,1.5823
10/13/2021,14.4,1.6632,2.2626,25.7189,14.578,20.0281,19.0789,2.1141,10.8793,1.5916
10/14/2021,14.53,1.6782,2.2831,25.9511,14.7096,20.2089,19.2604,2.1342,10.9828,1.5766
10/15/2021,14.53,1.6782,2.2831,25.9511,14.7096,20.2089,19.2604,2.1342,10.9828,1.5766
10/18/2021,14.24,1.6447,2.2375,25.4332,14.4161,19.8056,18.8556,2.0893,10.7519,1.6104
10/19/2021,14.47,1.6713,2.2736,25.8439,14.6489,20.1255,19.1767,2.1249,10.935,1.5835
10/20/2021,14.58,1.684,2.2909,26.0404,14.7603,20.2785,19.3127,2.14,11.0126,1.5723
10/21/2021,14.61,1.6874,2.2956,26.094,14.7906,20.3202,19.3545,2.1446,11.0365,1.5689
10/22/2021,14.68,1.6955,2.3066,26.219,14.8615,20.4176,19.4522,2.1555,11.0921,1.561
10/25/2021,14.74,1.7025,2.3161,26.3262,14.9222,20.501,19.5359,2.1647,11.1399,1.5544
10/26/2021,14.97,1.729,2.3522,26.737,15.1551,20.8209,19.8567,2.2003,11.3228,1.5292
10/27/2021,14.93,1.7244,2.3459,26.6655,15.1146,20.7653,19.8009,2.1941,11.291,1.5336
10/28/2021,15,1.7325,2.3569,26.7905,15.1854,20.8626,19.8985,2.2049,11.3466,1.526
10/29/2021,16.46,1.9011,2.5863,29.3982,16.6635,22.8933,22.3148,2.4727,12.7245,1.3608
