Date,Price,P/B,P/S,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
8/15/2017,12.85,2.0638,1.4171,#N/A N/A,11.6135,9.2604,15.5386,3.5025,19.4653,32.5262
8/16/2017,13,2.0879,1.4336,#N/A N/A,11.7491,9.3685,15.6455,3.5266,19.5992,32.304
8/17/2017,12.78,2.0525,1.4094,#N/A N/A,11.5503,9.21,15.4887,3.4913,19.4029,32.6309
8/18/2017,12.85,2.0638,1.4171,#N/A N/A,11.6135,9.2604,15.5386,3.5025,19.4653,32.5262
8/21/2017,12.83,2.0606,1.4149,#N/A N/A,11.5955,9.246,15.5243,3.4993,19.4475,32.5561
8/22/2017,13.02,2.0911,1.4358,#N/A N/A,11.7672,9.383,15.6597,3.5298,19.6171,32.2746
8/23/2017,12.97,2.0831,1.4303,#N/A N/A,11.722,9.3469,15.6241,3.5218,19.5724,32.3482
8/24/2017,12.96,2.0815,1.4292,#N/A N/A,11.713,9.3397,15.617,3.5202,19.5635,32.363
8/25/2017,12.94,2.0782,1.427,#N/A N/A,11.6949,9.3253,15.6027,3.517,19.5457,32.3925
8/28/2017,12.93,2.0766,1.4259,#N/A N/A,11.6858,9.3181,15.5956,3.5154,19.5367,32.4073
8/29/2017,12.99,2.0863,1.4325,#N/A N/A,11.7401,9.3613,15.6383,3.525,19.5903,32.3187
8/30/2017,13.13,2.1088,1.4479,#N/A N/A,11.8666,9.4622,15.7381,3.5475,19.7153,32.1139
8/31/2017,13.14,2.1104,1.4491,#N/A N/A,11.8756,9.4694,15.7452,3.5491,19.7242,32.0994
9/1/2017,13.22,2.1232,1.4579,#N/A N/A,11.9479,9.5271,15.8022,3.562,19.7956,31.9836
9/5/2017,13.18,2.1168,1.4535,#N/A N/A,11.9118,9.4983,15.7737,3.5555,19.7599,32.0414
9/6/2017,13.35,2.1441,1.4722,#N/A N/A,12.0654,9.6208,15.8948,3.5828,19.9116,31.7972
9/7/2017,13.35,2.1441,1.4722,#N/A N/A,12.0654,9.6208,15.8948,3.5828,19.9116,31.7972
9/8/2017,13.05,2.0959,1.4391,#N/A N/A,11.7943,9.4046,15.6811,3.5347,19.6439,32.2306
9/11/2017,13.5,2.1682,1.4888,#N/A N/A,12.201,9.7289,16.0017,3.6069,20.0455,31.5848
9/12/2017,13.72,2.2035,1.513,#N/A N/A,12.3998,9.8874,16.1585,3.6423,20.2419,31.2784
9/13/2017,13.59,2.1826,1.4987,#N/A N/A,12.2823,9.7937,16.0658,3.6214,20.1258,31.4587
9/14/2017,13.61,2.1858,1.5009,#N/A N/A,12.3004,9.8081,16.0801,3.6246,20.1437,31.4309
9/15/2017,13.7,2.2003,1.5108,#N/A N/A,12.3817,9.873,16.1442,3.6391,20.224,31.306
9/18/2017,13.73,2.2051,1.5141,#N/A N/A,12.4089,9.8946,16.1656,3.6439,20.2508,31.2646
9/19/2017,13.56,2.1778,1.4954,#N/A N/A,12.2552,9.7721,16.0445,3.6166,20.0991,31.5007
9/20/2017,13.65,2.1923,1.5053,#N/A N/A,12.3366,9.837,16.1086,3.631,20.1794,31.3753
9/21/2017,13.81,2.218,1.5229,#N/A N/A,12.4812,9.9523,16.2226,3.6567,20.3222,31.1548
9/22/2017,13.73,2.2051,1.5141,#N/A N/A,12.4089,9.8946,16.1656,3.6439,20.2508,31.2646
9/25/2017,13.7,2.2003,1.5108,#N/A N/A,12.3817,9.873,16.1442,3.6391,20.224,31.306
9/26/2017,13.75,2.2083,1.5163,#N/A N/A,12.4269,9.909,16.1798,3.6471,20.2686,31.2371
9/27/2017,14.15,2.2726,1.5604,#N/A N/A,12.7884,10.1973,16.4649,3.7113,20.6257,30.6964
9/28/2017,14.24,2.287,1.5704,#N/A N/A,12.8698,10.2622,16.529,3.7258,20.706,30.5773
9/29/2017,14.23,2.3256,1.506,#N/A N/A,12.5262,9.31,15.6672,3.9298,21.0515,31.7834
10/2/2017,14.39,2.3517,1.5229,#N/A N/A,12.667,9.4146,15.7714,3.9559,21.1916,31.5734
10/3/2017,14.35,2.3452,1.5187,#N/A N/A,12.6318,9.3885,15.7454,3.9494,21.1566,31.6257
10/4/2017,14.35,2.3452,1.5187,#N/A N/A,12.6318,9.3885,15.7454,3.9494,21.1566,31.6257
10/5/2017,14.37,2.3484,1.5208,#N/A N/A,12.6494,9.4016,15.7584,3.9527,21.1741,31.5995
10/6/2017,14.39,2.3517,1.5229,#N/A N/A,12.667,9.4146,15.7714,3.9559,21.1916,31.5734
10/9/2017,13.98,2.2847,1.4795,#N/A N/A,12.3061,9.1464,15.5043,3.8889,20.8327,32.1173
10/10/2017,13.98,2.2847,1.4795,#N/A N/A,12.3061,9.1464,15.5043,3.8889,20.8327,32.1173
10/11/2017,13.92,2.2749,1.4732,#N/A N/A,12.2533,9.1071,15.4653,3.8791,20.7802,32.1985
10/12/2017,13.86,2.2651,1.4668,#N/A N/A,12.2005,9.0679,15.4262,3.8693,20.7277,32.28
10/13/2017,13.89,2.27,1.47,#N/A N/A,12.2269,9.0875,15.4457,3.8742,20.754,32.2392
10/16/2017,13.82,2.2585,1.4626,#N/A N/A,12.1653,9.0417,15.4001,3.8628,20.6927,32.3347
10/17/2017,13.9,2.2716,1.471,#N/A N/A,12.2357,9.0941,15.4522,3.8759,20.7627,32.2256
10/18/2017,13.92,2.2749,1.4732,#N/A N/A,12.2533,9.1071,15.4653,3.8791,20.7802,32.1985
10/19/2017,13.95,2.2798,1.4763,#N/A N/A,12.2797,9.1268,15.4848,3.884,20.8065,32.1578
10/20/2017,14.08,2.301,1.4901,#N/A N/A,12.3941,9.2118,15.5695,3.9053,20.9203,31.9829
10/23/2017,14.01,2.2896,1.4827,#N/A N/A,12.3325,9.166,15.5239,3.8938,20.859,32.0769
10/24/2017,13.98,2.2847,1.4795,#N/A N/A,12.3061,9.1464,15.5043,3.8889,20.8327,32.1173
10/25/2017,13.84,2.2618,1.4647,#N/A N/A,12.1829,9.0548,15.4131,3.8661,20.7102,32.3073
10/26/2017,13.57,2.2177,1.4361,#N/A N/A,11.9452,8.8782,15.2373,3.822,20.4739,32.6802
10/27/2017,13.68,2.2357,1.4478,#N/A N/A,12.042,8.9501,15.3089,3.8399,20.5701,32.5273
10/30/2017,13.58,2.2193,1.4372,#N/A N/A,11.954,8.8847,15.2438,3.8236,20.4826,32.6663
10/31/2017,13.48,2.203,1.4266,#N/A N/A,11.866,8.8193,15.1786,3.8072,20.3951,32.8065
11/1/2017,12.74,2.082,1.3483,#N/A N/A,11.2146,8.3351,14.6966,3.6863,19.7474,33.8825
11/2/2017,12.75,2.0837,1.3493,#N/A N/A,11.2234,8.3417,14.7031,3.688,19.7561,33.8675
11/3/2017,12.94,2.1147,1.3694,#N/A N/A,11.3906,8.466,14.8269,3.719,19.9224,33.5848
11/6/2017,12.64,2.0657,1.3377,#N/A N/A,11.1265,8.2697,14.6315,3.67,19.6599,34.0333
11/7/2017,12.78,2.0886,1.3525,#N/A N/A,11.2498,8.3613,14.7227,3.6929,19.7824,33.8225
11/8/2017,13.03,2.1294,1.379,#N/A N/A,11.4698,8.5249,14.8855,3.7337,20.0012,33.4525
11/9/2017,12.66,2.069,1.3398,#N/A N/A,11.1441,8.2828,14.6476,3.6741,19.6816,33.9957
11/10/2017,12.57,2.0543,1.3303,#N/A N/A,11.0649,8.2239,14.589,3.6593,19.6028,34.1324
11/13/2017,12.9,2.1082,1.3652,#N/A N/A,11.3554,8.4398,14.804,3.7133,19.8917,33.6366
11/14/2017,12.74,2.082,1.3483,#N/A N/A,11.2146,8.3351,14.6998,3.6871,19.7516,33.8752
11/15/2017,12.76,2.0853,1.3504,#N/A N/A,11.2322,8.3482,14.7128,3.6904,19.7692,33.8452
11/16/2017,13.14,2.1474,1.3906,#N/A N/A,11.5667,8.5968,14.9604,3.7525,20.1019,33.285
11/17/2017,13.26,2.167,1.4033,#N/A N/A,11.6723,8.6753,15.0386,3.7721,20.207,33.1119
11/20/2017,13.59,2.221,1.4382,#N/A N/A,11.9628,8.8912,15.2537,3.8261,20.4959,32.6451
11/21/2017,14.02,2.2912,1.4837,#N/A N/A,12.3413,9.1726,15.5339,3.8964,20.8724,32.0562
11/22/2017,13.94,2.2782,1.4753,#N/A N/A,12.2709,9.1202,15.4818,3.8833,20.8024,32.1641
11/24/2017,14.15,2.3125,1.4975,#N/A N/A,12.4557,9.2576,15.6186,3.9176,20.9863,31.8823
11/27/2017,14.16,2.3141,1.4986,#N/A N/A,12.4645,9.2642,15.6251,3.9192,20.995,31.869
11/28/2017,14.09,2.3027,1.4911,#N/A N/A,12.4029,9.2184,15.5795,3.9078,20.9337,31.9623
11/29/2017,14.12,2.3076,1.4943,#N/A N/A,12.4293,9.238,15.5991,3.9127,20.96,31.9223
11/30/2017,14.3,2.337,1.5134,#N/A N/A,12.5878,9.3558,15.7164,3.9421,21.1176,31.684
12/1/2017,14.13,2.3092,1.4954,#N/A N/A,12.4381,9.2445,15.6056,3.9143,20.9687,31.909
12/4/2017,14.19,2.319,1.5017,#N/A N/A,12.491,9.2838,15.6447,3.9241,21.0213,31.8292
12/5/2017,13.97,2.2831,1.4784,#N/A N/A,12.2973,9.1399,15.5013,3.8882,20.8286,32.1236
12/6/2017,13.99,2.2863,1.4806,#N/A N/A,12.3149,9.1529,15.5143,3.8914,20.8462,32.0966
12/7/2017,14.14,2.3108,1.4964,#N/A N/A,12.4469,9.2511,15.6121,3.916,20.9775,31.8956
12/8/2017,14.4,2.3533,1.524,#N/A N/A,12.6758,9.4212,15.7815,3.9585,21.2052,31.5532
12/11/2017,14.27,2.3321,1.5102,#N/A N/A,12.5614,9.3361,15.6968,3.9372,21.0913,31.7235
12/12/2017,14.32,2.3403,1.5155,#N/A N/A,12.6054,9.3688,15.7294,3.9454,21.1351,31.6578
12/13/2017,14.41,2.355,1.525,#N/A N/A,12.6846,9.4277,15.788,3.9601,21.2139,31.5402
12/14/2017,14.155,2.3133,1.498,#N/A N/A,12.4601,9.2609,15.6219,3.9184,20.9906,31.8757
12/15/2017,14.65,2.3942,1.5504,#N/A N/A,12.8959,9.5848,15.9444,3.9993,21.4241,31.2308
12/18/2017,14.91,2.4367,1.5779,#N/A N/A,13.1247,9.7549,16.1139,4.0418,21.6517,30.9024
12/19/2017,14.72,2.4056,1.5578,#N/A N/A,12.9575,9.6305,15.99,4.0108,21.4854,31.1417
12/20/2017,14.68,2.3991,1.5536,#N/A N/A,12.9223,9.6044,15.964,4.0042,21.4503,31.1926
12/21/2017,14.66,2.3958,1.5515,#N/A N/A,12.9047,9.5913,15.951,4.001,21.4328,31.218
12/22/2017,14.58,2.3827,1.543,#N/A N/A,12.8343,9.539,15.8988,3.9879,21.3628,31.3204
12/26/2017,14.68,2.3991,1.5536,#N/A N/A,12.9223,9.6044,15.964,4.0042,21.4503,31.1926
12/27/2017,14.6,2.386,1.5451,#N/A N/A,12.8519,9.552,15.9119,3.9912,21.3803,31.2948
12/28/2017,14.57,2.3811,1.5419,#N/A N/A,12.8255,9.5324,15.8923,3.9863,21.354,31.3333
12/29/2017,14.55,2.3474,1.5248,#N/A N/A,11.2855,10.3192,15.3662,3.4955,16.8127,23.2023
1/2/2018,14.98,2.4167,1.5699,#N/A N/A,11.619,10.6242,15.6709,3.5648,17.1461,22.7512
1/3/2018,15.11,2.4377,1.5835,#N/A N/A,11.7198,10.7164,15.763,3.5858,17.2469,22.6182
1/4/2018,15.18,2.449,1.5908,#N/A N/A,11.7741,10.766,15.8126,3.597,17.3012,22.5473
1/5/2018,15.35,2.4764,1.6087,#N/A N/A,11.906,10.8866,15.9331,3.6244,17.433,22.3768
1/8/2018,15.35,2.4764,1.6087,#N/A N/A,11.906,10.8866,15.9331,3.6244,17.433,22.3768
1/9/2018,15.6,2.5167,1.6349,#N/A N/A,12.0999,11.0639,16.1102,3.6647,17.6268,22.1307
1/10/2018,15.09,2.4345,1.5814,#N/A N/A,11.7043,10.7022,15.7488,3.5825,17.2314,22.6386
1/11/2018,15.94,2.5716,1.6705,#N/A N/A,12.3636,11.305,16.3512,3.7195,17.8904,21.8046
1/12/2018,16.03,2.5861,1.6799,#N/A N/A,12.4334,11.3689,16.4149,3.7341,17.9602,21.7199
1/16/2018,15.28,2.4651,1.6013,#N/A N/A,11.8517,10.8369,15.8835,3.6132,17.3787,22.4467
1/17/2018,15.3,2.4684,1.6034,#N/A N/A,11.8672,10.8511,15.8976,3.6164,17.3942,22.4267
1/18/2018,15.09,2.4345,1.5814,#N/A N/A,11.7043,10.7022,15.7488,3.5825,17.2314,22.6386
1/19/2018,15.24,2.4587,1.5971,#N/A N/A,11.8207,10.8086,15.8551,3.6067,17.3477,22.4868
1/22/2018,15.6,2.5167,1.6349,#N/A N/A,12.0999,11.0639,16.1102,3.6647,17.6268,22.1307
1/23/2018,15.37,2.4796,1.6108,#N/A N/A,11.9215,10.9008,15.9472,3.6277,17.4485,22.3569
1/24/2018,15.2,2.4522,1.5929,#N/A N/A,11.7896,10.7802,15.8268,3.6003,17.3167,22.5271
1/25/2018,15.31,2.47,1.6045,#N/A N/A,11.875,10.8582,15.9047,3.618,17.402,22.4167
1/26/2018,15.34,2.4748,1.6076,#N/A N/A,11.8982,10.8795,15.926,3.6228,17.4252,22.3867
1/29/2018,15.24,2.4587,1.5971,#N/A N/A,11.8207,10.8086,15.8551,3.6067,17.3477,22.4868
1/30/2018,15.11,2.4377,1.5835,#N/A N/A,11.7198,10.7164,15.763,3.5858,17.2469,22.6182
1/31/2018,14.91,2.4054,1.5625,#N/A N/A,11.5647,10.5745,15.6213,3.5535,17.0919,22.8234
2/1/2018,14.93,2.4087,1.5646,#N/A N/A,11.5802,10.5887,15.6355,3.5567,17.1074,22.8027
2/2/2018,14.51,2.3409,1.5206,#N/A N/A,11.2545,10.2908,15.3378,3.489,16.7817,23.2452
2/5/2018,14.25,2.299,1.4934,#N/A N/A,11.0528,10.1064,15.1536,3.4471,16.5801,23.5278
2/6/2018,14.23,2.2957,1.4913,#N/A N/A,11.0373,10.0923,15.1394,3.4439,16.5646,23.5498
2/7/2018,14.16,2.2844,1.4839,#N/A N/A,10.983,10.0426,15.0898,3.4326,16.5104,23.6272
2/8/2018,13.63,2.1989,1.4284,#N/A N/A,10.5719,9.6667,14.7143,3.3472,16.0994,24.2303
2/9/2018,14.12,2.278,1.4798,#N/A N/A,10.952,10.0142,15.0615,3.4262,16.4793,23.6717
2/12/2018,14.095,2.2739,1.4771,#N/A N/A,10.9326,9.9965,15.0438,3.4221,16.46,23.6996
2/13/2018,14.16,2.2844,1.4839,#N/A N/A,10.983,10.0426,15.0898,3.4326,16.5104,23.6272
2/14/2018,14.45,2.3312,1.5143,#N/A N/A,11.2079,10.2483,15.2953,3.4794,16.7352,23.3098
2/15/2018,14.84,2.3941,1.5552,#N/A N/A,11.5104,10.5249,15.5717,3.5422,17.0376,22.8961
2/16/2018,13.83,2.2312,1.4494,#N/A N/A,10.727,9.8086,14.856,3.3794,16.2545,23.9992
2/20/2018,13.235,2.1352,1.387,#N/A N/A,10.2655,9.3866,14.4344,3.2835,15.7932,24.7002
2/21/2018,13.57,2.1892,1.4221,#N/A N/A,10.5254,9.6242,14.6717,3.3375,16.0529,24.3005
2/22/2018,13.55,2.186,1.42,#N/A N/A,10.5098,9.61,14.6576,3.3343,16.0374,24.324
2/23/2018,13.85,2.2344,1.4515,#N/A N/A,10.7425,9.8228,14.8702,3.3826,16.27,23.9763
2/26/2018,13.79,2.2247,1.4452,#N/A N/A,10.696,9.7802,14.8368,3.3751,16.2335,24.0301
2/27/2018,13.92,2.2457,1.4588,#N/A N/A,10.7968,9.8724,14.929,3.396,16.3344,23.8817
2/28/2018,13.87,2.2376,1.4536,#N/A N/A,10.758,9.8369,14.8936,3.388,16.2956,23.9386
3/1/2018,13.82,2.2296,1.4483,#N/A N/A,10.7193,9.8015,14.8581,3.3799,16.2568,23.9957
3/2/2018,14.17,2.286,1.485,#N/A N/A,10.9907,10.0497,15.1063,3.4364,16.5284,23.6014
3/5/2018,14.36,2.3167,1.5049,#N/A N/A,11.1381,10.1845,15.2411,3.467,16.6759,23.3927
3/6/2018,14.31,2.3086,1.4997,#N/A N/A,11.0993,10.149,15.2056,3.459,16.6371,23.4473
3/7/2018,13.73,2.2151,1.4389,#N/A N/A,10.6495,9.7376,14.7943,3.3654,16.187,24.0993
3/8/2018,13.78,2.2231,1.4441,#N/A N/A,10.6882,9.7731,14.8297,3.3734,16.2258,24.0416
3/9/2018,13.76,2.2199,1.442,#N/A N/A,10.6727,9.7589,14.8155,3.3702,16.2103,24.0647
3/12/2018,14.04,2.2651,1.4714,#N/A N/A,10.8899,9.9575,15.0141,3.4154,16.4276,23.7463
3/13/2018,13.74,2.2167,1.4399,#N/A N/A,10.6572,9.7447,14.8014,3.367,16.1947,24.0877
3/14/2018,13.62,2.1973,1.4274,#N/A N/A,10.5641,9.6596,14.7162,3.3476,16.1016,24.227
3/15/2018,13.35,2.1538,1.3991,#N/A N/A,10.3547,9.4681,14.5247,3.3041,15.8921,24.5465
3/16/2018,13.17,2.1247,1.3802,#N/A N/A,10.2151,9.3405,14.3971,3.275,15.7524,24.7641
3/19/2018,12.88,2.0779,1.3498,#N/A N/A,9.9902,9.1348,14.1914,3.2282,15.5273,25.1231
3/20/2018,12.69,2.0473,1.3299,#N/A N/A,9.8428,9.0001,14.0566,3.1976,15.3799,25.3639
3/21/2018,12.94,2.0876,1.3561,#N/A N/A,10.0367,9.1774,14.2339,3.2379,15.5739,25.048
3/22/2018,12.44,2.0069,1.3037,#N/A N/A,9.6489,8.8227,13.8793,3.1572,15.1859,25.688
3/23/2018,12.28,1.9811,1.2869,#N/A N/A,9.5248,8.7093,13.7658,3.1314,15.0617,25.8998
3/26/2018,12.32,1.9876,1.2911,#N/A N/A,9.5558,8.7376,13.7942,3.1379,15.0927,25.8465
3/27/2018,11.97,1.9311,1.2544,#N/A N/A,9.2843,8.4894,13.5459,3.0814,14.8211,26.3202
3/28/2018,12.26,1.9779,1.2848,#N/A N/A,9.5093,8.6951,13.7516,3.1282,15.0462,25.9265
3/29/2018,12.35,2.0506,1.2777,#N/A N/A,10.0537,8.8092,17.0198,4.0215,19.4323,39.3818
4/2/2018,12.06,2.0025,1.2477,#N/A N/A,9.8176,8.6023,16.8127,3.9726,19.1958,39.8669
4/3/2018,11.92,1.9792,1.2332,#N/A N/A,9.7037,8.5025,16.7127,3.9489,19.0817,40.1054
4/4/2018,12.04,1.9992,1.2456,#N/A N/A,9.8014,8.5881,16.7984,3.9692,19.1795,39.9008
4/5/2018,12.35,2.0506,1.2777,#N/A N/A,10.0537,8.8092,17.0198,4.0215,19.4323,39.3818
4/6/2018,12.13,2.0141,1.2549,#N/A N/A,9.8746,8.6523,16.8626,3.9844,19.2529,39.7487
4/9/2018,12.15,2.0174,1.257,#N/A N/A,9.8909,8.6665,16.8769,3.9878,19.2692,39.7151
4/10/2018,12.13,2.0141,1.2549,#N/A N/A,9.8746,8.6523,16.7238,3.9516,19.0944,40.0787
4/11/2018,12.16,2.0191,1.258,#N/A N/A,9.899,8.6737,16.7449,3.9566,19.1185,40.0282
4/12/2018,12.05,2.0008,1.2466,#N/A N/A,9.8095,8.5952,16.6676,3.9383,19.0302,40.2139
4/13/2018,12.02,1.9959,1.2435,#N/A N/A,9.7851,8.5738,16.6465,3.9333,19.0062,40.2648
4/16/2018,12.22,2.0291,1.2642,#N/A N/A,9.9479,8.7165,16.7871,3.9665,19.1666,39.9277
4/17/2018,12.47,2.0706,1.2901,#N/A N/A,10.1514,8.8948,16.9628,4.008,19.3672,39.5142
4/18/2018,12.47,2.0706,1.2901,#N/A N/A,10.1514,8.8948,16.9628,4.008,19.3672,39.5142
4/19/2018,12.38,2.0556,1.2808,#N/A N/A,10.0781,8.8306,16.8995,3.9931,19.295,39.662
4/20/2018,12.32,2.0457,1.2746,#N/A N/A,10.0293,8.7878,16.8573,3.9831,19.2469,39.7612
4/23/2018,12.23,2.0307,1.2653,#N/A N/A,9.956,8.7236,16.7941,3.9682,19.1747,39.911
4/24/2018,12.2,2.0257,1.2622,#N/A N/A,9.9316,8.7022,16.773,3.9632,19.1506,39.9612
4/25/2018,12.22,2.0291,1.2642,#N/A N/A,9.9479,8.7165,16.7871,3.9665,19.1666,39.9277
4/26/2018,12.19,2.0241,1.2611,#N/A N/A,9.9235,8.6951,16.766,3.9615,19.1426,39.9779
4/27/2018,12.14,2.0158,1.256,#N/A N/A,9.8828,8.6594,16.7309,3.9532,19.1025,40.0619
4/30/2018,11.62,1.9294,1.2022,#N/A N/A,9.4594,8.2885,16.3654,3.8669,18.6852,40.9564
5/1/2018,11.89,1.9743,1.2301,#N/A N/A,9.6792,8.4811,16.5552,3.9117,18.9019,40.487
5/2/2018,11.71,1.9444,1.2115,#N/A N/A,9.5327,8.3527,16.4287,3.8818,18.7574,40.7987
5/3/2018,11.52,1.9128,1.1918,#N/A N/A,9.378,8.2172,16.2952,3.8503,18.605,41.133
5/4/2018,11.64,1.9328,1.2042,#N/A N/A,9.4757,8.3028,16.3795,3.8702,18.7013,40.9212
5/7/2018,11.75,1.951,1.2156,#N/A N/A,9.5653,8.3812,16.4568,3.8885,18.7895,40.729
5/8/2018,12.25,2.034,1.2673,#N/A N/A,9.9723,8.7379,16.8082,3.9715,19.1907,39.8776
5/9/2018,12.47,2.0706,1.2901,#N/A N/A,10.1514,8.8948,16.9628,4.008,19.3672,39.5142
