Date,Price,P/FCF,P/EBITDA,P/E,EV/EBITDA,P/S,P/B,EV/B,EV/FCF,LTDebt/EV
2/24/17,2.15,#N/A N/A,0.6898,2.6927,0.8528,0.3604,#N/A N/A,#N/A N/A,#N/A N/A,0
2/27/17,2.16,#N/A N/A,0.693,2.7052,0.8563,0.3621,#N/A N/A,#N/A N/A,#N/A N/A,0
2/28/17,2.14,#N/A N/A,0.6866,2.6801,0.8494,0.3588,#N/A N/A,#N/A N/A,#N/A N/A,0
3/1/17,2.18,#N/A N/A,0.6994,2.7302,0.8574,0.3655,#N/A N/A,#N/A N/A,#N/A N/A,0
3/2/17,2.35,#N/A N/A,0.754,2.9432,0.9159,0.394,#N/A N/A,#N/A N/A,#N/A N/A,0
3/3/17,2.43,#N/A N/A,0.7796,3.0433,0.9434,0.4074,#N/A N/A,#N/A N/A,#N/A N/A,0
3/6/17,2.4,#N/A N/A,0.77,3.0058,0.9331,0.4023,#N/A N/A,#N/A N/A,#N/A N/A,0
3/7/17,2.41,#N/A N/A,0.7732,3.0183,0.9365,0.404,#N/A N/A,#N/A N/A,#N/A N/A,0
3/8/17,2.47,#N/A N/A,0.7925,3.0934,0.9572,0.4141,#N/A N/A,#N/A N/A,#N/A N/A,0
3/9/17,2.6,#N/A N/A,0.8342,3.2563,1.0019,0.4359,#N/A N/A,#N/A N/A,#N/A N/A,0
3/10/17,2.53,#N/A N/A,0.8117,3.1686,0.9778,0.4241,#N/A N/A,#N/A N/A,#N/A N/A,0
3/13/17,2.435,#N/A N/A,0.7812,3.0496,0.9451,0.4082,#N/A N/A,#N/A N/A,#N/A N/A,0
3/14/17,2.57,#N/A N/A,0.8245,3.2187,0.9916,0.4308,#N/A N/A,#N/A N/A,#N/A N/A,0
3/15/17,2.7,#N/A N/A,0.8662,3.3815,1.0363,0.4526,#N/A N/A,#N/A N/A,#N/A N/A,0
3/16/17,2.75,#N/A N/A,0.8823,3.4441,1.0535,0.461,#N/A N/A,#N/A N/A,#N/A N/A,0
3/17/17,2.9,#N/A N/A,0.9304,3.632,1.105,0.4862,#N/A N/A,#N/A N/A,#N/A N/A,0
3/20/17,2.9,#N/A N/A,0.9304,3.632,1.105,0.4862,#N/A N/A,#N/A N/A,#N/A N/A,0
3/21/17,2.75,#N/A N/A,0.8823,3.4441,1.0535,0.461,#N/A N/A,#N/A N/A,#N/A N/A,0
3/22/17,2.72,#N/A N/A,0.8727,3.4065,1.0431,0.456,#N/A N/A,#N/A N/A,#N/A N/A,0
3/23/17,2.89,#N/A N/A,0.9272,3.6194,1.1016,0.4845,#N/A N/A,#N/A N/A,#N/A N/A,0
3/24/17,2.83,#N/A N/A,0.908,3.5443,1.081,0.4744,#N/A N/A,#N/A N/A,#N/A N/A,0
3/27/17,2.9,#N/A N/A,0.9304,3.632,1.105,0.4862,#N/A N/A,#N/A N/A,#N/A N/A,0
3/28/17,2.85,#N/A N/A,0.9144,3.5694,1.0879,0.4778,#N/A N/A,#N/A N/A,#N/A N/A,0
3/29/17,2.89,#N/A N/A,0.9272,3.6194,1.1016,0.4845,#N/A N/A,#N/A N/A,#N/A N/A,0
3/30/17,2.98,#N/A N/A,0.9561,3.7322,1.1326,0.4996,#N/A N/A,#N/A N/A,#N/A N/A,0
3/31/17,3.09,#N/A N/A,15.0145,#N/A N/A,18.4991,0.954,6.7285,8.3177,#N/A N/A,0
4/3/17,3.08,#N/A N/A,14.9659,#N/A N/A,18.4505,0.9509,6.7067,8.2959,#N/A N/A,0
4/4/17,3.1,#N/A N/A,15.0631,#N/A N/A,18.5477,0.9571,6.7503,8.3396,#N/A N/A,0
4/5/17,3.16,#N/A N/A,15.3547,#N/A N/A,18.8392,0.9756,6.8809,8.4706,#N/A N/A,0
4/6/17,3.21,#N/A N/A,15.5976,#N/A N/A,19.0821,0.991,6.9898,8.5799,#N/A N/A,0
4/7/17,3.27,#N/A N/A,15.8892,#N/A N/A,19.3737,1.0095,7.1204,8.711,#N/A N/A,0
4/10/17,3.37,#N/A N/A,16.3751,#N/A N/A,19.8596,1.0404,7.3382,8.9294,#N/A N/A,0
4/11/17,3.43,#N/A N/A,16.6666,#N/A N/A,20.1511,1.0589,7.4688,9.0605,#N/A N/A,0
4/12/17,3.46,#N/A N/A,16.8124,#N/A N/A,20.2969,1.0682,7.5342,9.1261,#N/A N/A,0
4/13/17,3.5,#N/A N/A,17.0067,#N/A N/A,20.4912,1.0806,7.6213,9.2134,#N/A N/A,0
4/17/17,3.45,#N/A N/A,16.7638,#N/A N/A,20.2483,1.0651,7.5124,9.1042,#N/A N/A,0
4/18/17,3.45,#N/A N/A,16.7638,#N/A N/A,20.2483,1.0651,7.5124,9.1042,#N/A N/A,0
4/19/17,3.48,#N/A N/A,16.9096,#N/A N/A,20.394,1.0744,7.5777,9.1698,#N/A N/A,0
4/20/17,3.59,#N/A N/A,17.4441,#N/A N/A,20.9285,1.1083,7.8173,9.4101,#N/A N/A,0
4/21/17,3.58,#N/A N/A,17.3955,#N/A N/A,20.8799,1.1052,7.7955,9.3882,#N/A N/A,0
4/24/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.7059,1.1577,8.1657,9.7596,#N/A N/A,0
4/25/17,3.98,#N/A N/A,19.3391,#N/A N/A,22.8235,1.2287,8.6665,10.2621,#N/A N/A,0
4/26/17,3.91,#N/A N/A,18.999,#N/A N/A,22.4834,1.2071,8.5141,10.1092,#N/A N/A,0
4/27/17,3.88,#N/A N/A,18.8532,#N/A N/A,22.3376,1.1979,8.4487,10.0436,#N/A N/A,0
4/28/17,3.89,#N/A N/A,18.9018,#N/A N/A,22.3862,1.201,8.4705,10.0655,#N/A N/A,0
5/1/17,3.96,#N/A N/A,19.2419,#N/A N/A,22.7263,1.2226,8.6229,10.2184,#N/A N/A,0
5/2/17,3.96,#N/A N/A,19.2419,#N/A N/A,22.7263,1.2226,8.6229,10.2184,#N/A N/A,0
5/3/17,3.88,#N/A N/A,18.8532,#N/A N/A,22.3376,1.1979,8.4487,10.0436,#N/A N/A,0
5/4/17,3.89,#N/A N/A,18.9018,#N/A N/A,22.3862,1.201,8.4705,10.0655,#N/A N/A,0
5/5/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.7059,1.1577,8.1657,9.7596,#N/A N/A,0
5/8/17,3.74,#N/A N/A,18.1729,#N/A N/A,21.6574,1.1546,8.1439,9.7378,#N/A N/A,0
5/9/17,3.62,#N/A N/A,17.5898,#N/A N/A,21.0743,1.1176,7.8826,9.4756,#N/A N/A,0
5/10/17,3.82,#N/A N/A,18.5616,#N/A N/A,21.8831,1.1793,8.3181,9.8393,#N/A N/A,0
5/11/17,3.83,#N/A N/A,18.6102,#N/A N/A,21.9312,1.1824,8.3399,9.8609,#N/A N/A,0
5/12/17,3.74,#N/A N/A,18.1729,#N/A N/A,21.4978,1.1546,8.1439,9.666,#N/A N/A,0
5/15/17,3.67,#N/A N/A,17.8328,#N/A N/A,21.1606,1.133,7.9915,9.5144,#N/A N/A,0
5/16/17,3.64,#N/A N/A,17.687,#N/A N/A,21.0161,1.1238,7.9261,9.4495,#N/A N/A,0
5/17/17,3.55,#N/A N/A,17.2497,#N/A N/A,20.5827,1.096,7.7302,9.2546,#N/A N/A,0
5/18/17,3.4,#N/A N/A,16.5208,#N/A N/A,19.8603,1.0497,7.4035,8.9297,#N/A N/A,0
5/19/17,3.51,#N/A N/A,17.0553,#N/A N/A,20.39,1.0836,7.643,9.1679,#N/A N/A,0
5/22/17,3.41,#N/A N/A,16.5694,#N/A N/A,19.9084,1.0528,7.4253,8.9514,#N/A N/A,0
5/23/17,3.41,#N/A N/A,16.5694,#N/A N/A,19.9084,1.0528,7.4253,8.9514,#N/A N/A,0
5/24/17,3.38,#N/A N/A,16.4237,#N/A N/A,19.7639,1.0435,7.36,8.8864,#N/A N/A,0
5/25/17,3.51,#N/A N/A,17.0553,#N/A N/A,20.39,1.0836,7.643,9.1679,#N/A N/A,0
5/26/17,3.47,#N/A N/A,16.861,#N/A N/A,20.1974,1.0713,7.5559,9.0813,#N/A N/A,0
5/30/17,3.45,#N/A N/A,16.7638,#N/A N/A,20.1011,1.0651,7.5124,9.038,#N/A N/A,0
5/31/17,3.57,#N/A N/A,17.3469,#N/A N/A,20.679,1.1022,7.7737,9.2979,#N/A N/A,0
6/1/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.5459,1.1577,8.1657,9.6877,#N/A N/A,0
6/2/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.5459,1.1577,8.1657,9.6877,#N/A N/A,0
6/5/17,3.72,#N/A N/A,18.0757,#N/A N/A,21.4014,1.1485,8.1003,9.6227,#N/A N/A,0
6/6/17,3.62,#N/A N/A,17.5898,#N/A N/A,20.9198,1.1176,7.8826,9.4062,#N/A N/A,0
6/7/17,3.69,#N/A N/A,17.93,#N/A N/A,21.257,1.1392,8.035,9.5577,#N/A N/A,0
6/8/17,3.68,#N/A N/A,17.8814,#N/A N/A,21.2088,1.1361,8.0132,9.5361,#N/A N/A,0
6/9/17,3.73,#N/A N/A,18.1243,#N/A N/A,21.4496,1.1516,8.1221,9.6444,#N/A N/A,0
6/12/17,3.85,#N/A N/A,18.7074,#N/A N/A,22.0276,1.1886,8.3834,9.9042,#N/A N/A,0
6/13/17,3.95,#N/A N/A,19.1933,#N/A N/A,22.5092,1.2195,8.6012,10.1208,#N/A N/A,0
6/14/17,4.07,#N/A N/A,19.7764,#N/A N/A,23.0871,1.2565,8.8625,10.3806,#N/A N/A,0
6/15/17,4.24,#N/A N/A,20.6025,#N/A N/A,23.9059,1.309,9.2326,10.7488,#N/A N/A,0
6/16/17,3.99,#N/A N/A,19.3877,#N/A N/A,22.7018,1.2318,8.6883,10.2074,#N/A N/A,0
6/19/17,4.04,#N/A N/A,19.6306,#N/A N/A,22.9426,1.2473,8.7971,10.3157,#N/A N/A,0
6/20/17,4.07,#N/A N/A,19.7764,#N/A N/A,23.0871,1.2565,8.8625,10.3806,#N/A N/A,0
6/21/17,3.84,#N/A N/A,18.6588,#N/A N/A,21.9794,1.1855,8.3616,9.8826,#N/A N/A,0
6/22/17,3.79,#N/A N/A,18.4159,#N/A N/A,21.7386,1.1701,8.2528,9.7743,#N/A N/A,0
6/23/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.5459,1.1577,8.1657,9.6877,#N/A N/A,0
6/26/17,3.88,#N/A N/A,18.8532,#N/A N/A,22.172,1.1979,8.4487,9.9692,#N/A N/A,0
6/27/17,3.75,#N/A N/A,18.2215,#N/A N/A,21.5459,1.1577,8.1657,9.6877,#N/A N/A,0
6/28/17,3.87,#N/A N/A,18.8046,#N/A N/A,22.1239,1.1948,8.427,9.9475,#N/A N/A,0
6/29/17,3.74,#N/A N/A,18.1729,#N/A N/A,21.4978,1.1546,8.1439,9.666,#N/A N/A,0
6/30/17,3.75,#N/A N/A,4.5664,341.3125,5.8511,0.9098,10.351,12.7487,#N/A N/A,0
7/3/17,3.55,#N/A N/A,4.3229,323.1091,5.5974,0.8612,9.7989,12.196,#N/A N/A,0
7/5/17,3.85,#N/A N/A,4.6882,350.4141,5.9779,0.934,10.627,13.0251,#N/A N/A,0
7/6/17,3.69,#N/A N/A,4.4934,335.8515,5.775,0.8952,10.1854,12.5829,#N/A N/A,0
7/7/17,3.68,#N/A N/A,4.4812,334.9413,5.7623,0.8928,10.1578,12.5553,#N/A N/A,0
7/10/17,3.7,#N/A N/A,4.5055,336.7616,5.7877,0.8976,10.213,12.6105,#N/A N/A,0
7/11/17,3.7,#N/A N/A,4.5055,336.7616,5.7877,0.8976,10.213,12.6105,#N/A N/A,0
7/12/17,3.74,#N/A N/A,4.5542,340.4023,5.8384,0.9073,10.3234,12.7211,#N/A N/A,0
7/13/17,3.68,#N/A N/A,4.4812,334.9413,5.7623,0.8928,10.1578,12.5553,#N/A N/A,0
7/14/17,3.71,#N/A N/A,4.5177,337.6718,5.8003,0.9001,10.2406,12.6382,#N/A N/A,0
7/17/17,3.59,#N/A N/A,4.3716,326.7498,5.6481,0.871,9.9093,12.3065,#N/A N/A,0
7/18/17,3.56,#N/A N/A,4.335,324.0193,5.6101,0.8637,9.8265,12.2236,#N/A N/A,0
7/19/17,3.49,#N/A N/A,4.2498,317.6481,5.5213,0.8467,9.6333,12.0301,#N/A N/A,0
7/20/17,3.5,#N/A N/A,4.262,318.5583,5.534,0.8491,9.6609,12.0578,#N/A N/A,0
7/21/17,3.46,#N/A N/A,4.2133,314.9176,5.4832,0.8394,9.5505,11.9472,#N/A N/A,0
7/24/17,3.47,#N/A N/A,4.2255,315.8278,5.4959,0.8418,9.5781,11.9749,#N/A N/A,0
7/25/17,3.53,#N/A N/A,4.2985,321.2888,5.572,0.8564,9.7437,12.1407,#N/A N/A,0
7/26/17,3.44,#N/A N/A,4.1889,313.0973,5.4579,0.8346,9.4953,11.8919,#N/A N/A,0
7/27/17,3.4,#N/A N/A,4.1402,309.4566,5.4071,0.8249,9.3849,11.7814,#N/A N/A,0
7/28/17,3.3,#N/A N/A,4.0184,300.355,5.2803,0.8006,9.1089,11.505,#N/A N/A,0
7/31/17,3.39,#N/A N/A,4.128,308.5465,5.3944,0.8224,9.3573,11.7537,#N/A N/A,0
8/1/17,3.33,#N/A N/A,4.055,303.0855,5.3183,0.8079,9.1917,11.5879,#N/A N/A,0
8/2/17,3.29,#N/A N/A,4.0063,299.4448,5.2621,0.7982,9.0813,11.4655,#N/A N/A,0
8/3/17,3.36,#N/A N/A,4.0915,305.816,5.3508,0.8152,9.2745,11.6587,#N/A N/A,0
8/4/17,3.2,#N/A N/A,3.8967,291.2533,5.1481,0.7763,8.8328,11.217,#N/A N/A,0
8/7/17,3.2,#N/A N/A,3.8967,291.2533,5.1481,0.7763,8.8328,11.217,#N/A N/A,0
8/8/17,3.26,#N/A N/A,3.9697,296.7143,5.2241,0.7909,8.9984,11.3827,#N/A N/A,0
8/9/17,3.21,#N/A N/A,3.9088,292.1635,5.1608,0.7788,8.8604,11.2446,#N/A N/A,0
8/10/17,3.13,#N/A N/A,3.8114,284.8821,5.0594,0.7594,8.6396,11.0238,#N/A N/A,0
8/11/17,3.08,#N/A N/A,3.7505,280.3313,4.9961,0.7472,8.5016,10.8858,#N/A N/A,0
8/14/17,3.27,#N/A N/A,3.9819,297.6245,5.2368,0.7933,9.026,11.4103,#N/A N/A,0
8/15/17,3.33,#N/A N/A,4.055,303.0855,5.3128,0.8079,9.1917,11.5759,#N/A N/A,0
8/16/17,3.22,#N/A N/A,3.921,293.0736,5.1734,0.7812,8.888,11.2722,#N/A N/A,0
8/17/17,3.16,#N/A N/A,3.848,287.6126,5.0974,0.7666,8.7224,11.1066,#N/A N/A,0
8/18/17,3.17,#N/A N/A,3.8601,288.5228,5.1101,0.7691,8.75,11.1342,#N/A N/A,0
8/21/17,3.16,#N/A N/A,3.848,287.6126,5.0974,0.7666,8.7224,11.1066,#N/A N/A,0
8/22/17,3.18,#N/A N/A,3.8723,289.433,5.1228,0.7715,8.7776,11.1618,#N/A N/A,0
8/23/17,3.18,#N/A N/A,3.8723,289.433,5.1228,0.7715,8.7776,11.1618,#N/A N/A,0
8/24/17,3.23,#N/A N/A,3.9332,293.9838,5.1861,0.7836,8.9156,11.2998,#N/A N/A,0
8/25/17,3.2,#N/A N/A,3.8967,291.2533,5.1481,0.7763,8.8328,11.217,#N/A N/A,0
8/28/17,3.21,#N/A N/A,3.9088,292.1635,5.1608,0.7788,8.8604,11.2446,#N/A N/A,0
8/29/17,3.24,#N/A N/A,3.9454,294.894,5.1988,0.786,8.9432,11.3274,#N/A N/A,0
8/30/17,3.25,#N/A N/A,3.9576,295.8041,5.2114,0.7885,8.9708,11.3551,#N/A N/A,0
8/31/17,3.3,#N/A N/A,4.0184,300.355,5.2748,0.8006,9.1089,11.4931,#N/A N/A,0
9/1/17,3.27,#N/A N/A,3.9819,297.6245,5.2368,0.7933,9.026,11.4103,#N/A N/A,0
9/5/17,3.26,#N/A N/A,3.9697,296.7143,5.2241,0.7909,8.9984,11.3827,#N/A N/A,0
9/6/17,3.23,#N/A N/A,3.9332,293.9838,5.1861,0.7836,8.9156,11.2998,#N/A N/A,0
9/7/17,3.27,#N/A N/A,3.9819,297.6245,5.2368,0.7933,9.026,11.4103,#N/A N/A,0
9/8/17,3.26,#N/A N/A,3.9697,296.7143,5.2241,0.7909,8.9984,11.3827,#N/A N/A,0
9/11/17,3.28,#N/A N/A,3.9941,298.5346,5.2494,0.7957,9.0536,11.4379,#N/A N/A,0
9/12/17,3.17,#N/A N/A,3.8601,288.5228,5.1101,0.7691,8.75,11.1342,#N/A N/A,0
9/13/17,3.11,#N/A N/A,3.7871,283.0618,5.0341,0.7545,8.5844,10.9686,#N/A N/A,0
9/14/17,3.15,#N/A N/A,3.8358,286.7025,5.0848,0.7642,8.6948,11.079,#N/A N/A,0
9/15/17,3.29,#N/A N/A,4.0063,299.4448,5.2621,0.7982,9.0813,11.4655,#N/A N/A,0
9/18/17,3.28,#N/A N/A,3.9941,298.5346,5.2494,0.7957,9.0536,11.4379,#N/A N/A,0
9/19/17,3.32,#N/A N/A,4.0428,302.1753,5.3001,0.8054,9.1641,11.5483,#N/A N/A,0
9/20/17,3.38,#N/A N/A,4.1159,307.6363,5.3761,0.82,9.3297,11.7139,#N/A N/A,0
9/21/17,3.62,#N/A N/A,4.4081,329.4803,5.6802,0.8782,9.9921,12.3763,#N/A N/A,0
9/22/17,3.59,#N/A N/A,4.3716,326.7498,5.6422,0.871,9.9093,12.2935,#N/A N/A,0
9/25/17,3.45,#N/A N/A,4.2011,314.0075,5.4648,0.837,9.5229,11.9071,#N/A N/A,0
9/26/17,3.51,#N/A N/A,4.2742,319.4685,5.5408,0.8515,9.6885,12.0727,#N/A N/A,0
9/27/17,3.66,#N/A N/A,4.4568,333.121,5.7308,0.8879,10.1025,12.4868,#N/A N/A,0
9/28/17,3.71,#N/A N/A,4.5177,337.6718,5.7942,0.9001,10.2406,12.6248,#N/A N/A,0
9/29/17,3.71,#N/A N/A,20.5735,#N/A N/A,26.1762,0.9086,12.0783,14.7614,#N/A N/A,0
10/2/17,3.76,#N/A N/A,20.8508,#N/A N/A,26.4659,0.9208,12.2411,14.9248,#N/A N/A,0
10/3/17,3.76,#N/A N/A,20.8508,#N/A N/A,26.4659,0.9208,12.2411,14.9248,#N/A N/A,0
10/4/17,3.73,#N/A N/A,20.6844,#N/A N/A,26.2921,0.9135,12.1434,14.8268,#N/A N/A,0
10/5/17,3.75,#N/A N/A,20.7954,#N/A N/A,26.408,0.9184,12.2085,14.8921,#N/A N/A,0
10/6/17,3.72,#N/A N/A,20.629,#N/A N/A,26.2341,0.911,12.1109,14.7941,#N/A N/A,0
10/9/17,3.79,#N/A N/A,21.0172,#N/A N/A,26.6397,0.9282,12.3388,15.0228,#N/A N/A,0
10/10/17,3.66,#N/A N/A,20.2963,#N/A N/A,25.8865,0.8963,11.9155,14.598,#N/A N/A,0
10/11/17,3.59,#N/A N/A,19.9081,#N/A N/A,25.4809,0.8792,11.6876,14.3693,#N/A N/A,0
10/12/17,3.49,#N/A N/A,19.3535,#N/A N/A,24.9014,0.8547,11.3621,14.0425,#N/A N/A,0
10/13/17,3.53,#N/A N/A,19.5754,#N/A N/A,25.1332,0.8645,11.4923,14.1732,#N/A N/A,0
10/16/17,3.59,#N/A N/A,19.9081,#N/A N/A,25.4809,0.8792,11.6876,14.3693,#N/A N/A,0
10/17/17,3.63,#N/A N/A,20.1299,#N/A N/A,25.7126,0.889,11.8179,14.5,#N/A N/A,0
10/18/17,3.63,#N/A N/A,20.1299,#N/A N/A,25.7126,0.889,11.8179,14.5,#N/A N/A,0
10/19/17,3.61,#N/A N/A,20.019,#N/A N/A,25.5967,0.8841,11.7527,14.4347,#N/A N/A,0
10/20/17,3.68,#N/A N/A,20.4072,#N/A N/A,26.0024,0.9012,11.9806,14.6634,#N/A N/A,0
10/23/17,3.67,#N/A N/A,20.3517,#N/A N/A,25.9444,0.8988,11.9481,14.6307,#N/A N/A,0
10/24/17,3.76,#N/A N/A,20.8508,#N/A N/A,26.4659,0.9208,12.2411,14.9248,#N/A N/A,0
10/25/17,3.74,#N/A N/A,20.7399,#N/A N/A,26.35,0.9159,12.176,14.8594,#N/A N/A,0
10/26/17,3.77,#N/A N/A,20.9063,#N/A N/A,26.5238,0.9233,12.2736,14.9575,#N/A N/A,0
10/27/17,3.89,#N/A N/A,21.5717,#N/A N/A,27.2192,0.9526,12.6643,15.3496,#N/A N/A,0
10/30/17,3.77,#N/A N/A,20.9063,#N/A N/A,26.5238,0.9233,12.2736,14.9575,#N/A N/A,0
10/31/17,3.8,#N/A N/A,21.0726,#N/A N/A,26.6191,0.9306,12.3713,15.0112,#N/A N/A,0
11/1/17,3.92,#N/A N/A,21.7381,#N/A N/A,27.312,0.96,12.762,15.4019,#N/A N/A,0
11/2/17,3.92,#N/A N/A,21.7381,#N/A N/A,27.312,0.96,12.762,15.4019,#N/A N/A,0
11/3/17,3.87,#N/A N/A,21.4608,#N/A N/A,27.0233,0.9477,12.5992,15.2391,#N/A N/A,0
11/6/17,3.8,#N/A N/A,21.0726,#N/A N/A,26.6191,0.9306,12.3713,15.0112,#N/A N/A,0
11/7/17,3.75,#N/A N/A,20.7954,#N/A N/A,26.3304,0.9184,12.2085,14.8484,#N/A N/A,0
11/8/17,3.65,#N/A N/A,20.2408,#N/A N/A,25.7531,0.8939,11.883,14.5228,#N/A N/A,0
11/9/17,3.65,#N/A N/A,20.2408,#N/A N/A,25.7531,0.8939,11.883,14.5228,#N/A N/A,0
11/10/17,3.65,#N/A N/A,20.2408,#N/A N/A,25.7531,0.8939,11.883,14.5228,#N/A N/A,0
11/13/17,3.7,#N/A N/A,20.5181,#N/A N/A,26.0417,0.9061,12.0458,14.6856,#N/A N/A,0
11/14/17,3.71,#N/A N/A,20.5735,#N/A N/A,26.0995,0.9086,12.0783,14.7182,#N/A N/A,0
11/15/17,3.76,#N/A N/A,20.8508,#N/A N/A,26.3882,0.9208,12.2411,14.881,#N/A N/A,0
11/16/17,3.79,#N/A N/A,21.0172,#N/A N/A,26.5614,0.9282,12.3388,14.9786,#N/A N/A,0
11/17/17,3.87,#N/A N/A,21.4608,#N/A N/A,27.0233,0.9477,12.5992,15.2391,#N/A N/A,0
11/20/17,3.75,#N/A N/A,20.7954,#N/A N/A,26.3304,0.9184,12.2085,14.8484,#N/A N/A,0
11/21/17,3.83,#N/A N/A,21.239,#N/A N/A,26.7923,0.9379,12.469,15.1089,#N/A N/A,0
11/22/17,3.87,#N/A N/A,21.4608,#N/A N/A,27.0233,0.9477,12.5992,15.2391,#N/A N/A,0
11/24/17,3.9,#N/A N/A,21.6272,#N/A N/A,27.1965,0.9551,12.6969,15.3368,#N/A N/A,0
11/27/17,3.93,#N/A N/A,21.7935,#N/A N/A,27.3697,0.9624,12.7945,15.4345,#N/A N/A,0
11/28/17,3.95,#N/A N/A,21.9044,#N/A N/A,27.4852,0.9673,12.8597,15.4996,#N/A N/A,0
11/29/17,4.02,#N/A N/A,22.2926,#N/A N/A,27.8893,0.9845,13.0875,15.7275,#N/A N/A,0
11/30/17,3.88,#N/A N/A,21.5163,#N/A N/A,27.081,0.9502,12.6318,15.2717,#N/A N/A,0
12/1/17,4,#N/A N/A,22.1817,#N/A N/A,27.7739,0.9796,13.0224,15.6624,#N/A N/A,0
12/4/17,3.97,#N/A N/A,22.0153,#N/A N/A,27.6006,0.9722,12.9248,15.5647,#N/A N/A,0
12/5/17,3.94,#N/A N/A,21.849,#N/A N/A,27.4274,0.9649,12.8271,15.467,#N/A N/A,0
12/6/17,3.96,#N/A N/A,21.9599,#N/A N/A,27.5429,0.9698,12.8922,15.5321,#N/A N/A,0
12/7/17,4.04,#N/A N/A,22.4035,#N/A N/A,28.0048,0.9894,13.1527,15.7926,#N/A N/A,0
12/8/17,3.96,#N/A N/A,21.9599,#N/A N/A,27.5429,0.9698,12.8922,15.5321,#N/A N/A,0
12/11/17,4.21,#N/A N/A,23.3463,#N/A N/A,28.9863,1.031,13.7061,16.3461,#N/A N/A,0
12/12/17,4.16,#N/A N/A,23.069,#N/A N/A,28.6977,1.0188,13.5433,16.1833,#N/A N/A,0
12/13/17,4.29,#N/A N/A,23.7899,#N/A N/A,29.4482,1.0506,13.9666,16.6066,#N/A N/A,0
12/14/17,4.27,#N/A N/A,23.679,#N/A N/A,29.3328,1.0457,13.9014,16.5415,#N/A N/A,0
12/15/17,4.42,#N/A N/A,24.5108,#N/A N/A,30.1988,1.0824,14.3898,17.0299,#N/A N/A,0
12/18/17,4.4,#N/A N/A,24.3999,#N/A N/A,30.0833,1.0775,14.3247,16.9648,#N/A N/A,0
12/19/17,4.37,#N/A N/A,24.2335,#N/A N/A,29.9101,1.0702,14.227,16.8671,#N/A N/A,0
12/20/17,4.32,#N/A N/A,23.9562,#N/A N/A,29.6214,1.0579,14.0642,16.7043,#N/A N/A,0
12/21/17,4.45,#N/A N/A,24.6772,#N/A N/A,30.372,1.0898,14.4875,17.1276,#N/A N/A,0
12/22/17,4.5,#N/A N/A,24.9544,#N/A N/A,30.6607,1.102,14.6502,17.2903,#N/A N/A,0
12/26/17,4.51,#N/A N/A,25.0099,#N/A N/A,30.7184,1.1045,14.6828,17.3229,#N/A N/A,0
12/27/17,4.44,#N/A N/A,24.6217,#N/A N/A,30.3143,1.0873,14.4549,17.095,#N/A N/A,0
12/28/17,4.36,#N/A N/A,24.1781,#N/A N/A,29.8524,1.0677,14.1945,16.8345,#N/A N/A,0
12/29/17,4.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.001,#N/A N/A,#N/A N/A,#N/A N/A,0
1/2/18,4.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.0055,#N/A N/A,#N/A N/A,#N/A N/A,0
1/3/18,4.23,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9601,#N/A N/A,#N/A N/A,#N/A N/A,0
1/4/18,4.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.942,#N/A N/A,#N/A N/A,#N/A N/A,0
1/5/18,4.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9511,#N/A N/A,#N/A N/A,#N/A N/A,0
1/8/18,4.22,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9579,#N/A N/A,#N/A N/A,#N/A N/A,0
1/9/18,4.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9647,#N/A N/A,#N/A N/A,#N/A N/A,0
1/10/18,4.26,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9669,#N/A N/A,#N/A N/A,#N/A N/A,0
1/11/18,4.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9987,#N/A N/A,#N/A N/A,#N/A N/A,0
1/12/18,4.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,1.0101,#N/A N/A,#N/A N/A,#N/A N/A,0
1/16/18,4.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9919,#N/A N/A,#N/A N/A,#N/A N/A,0
1/17/18,4.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9965,#N/A N/A,#N/A N/A,#N/A N/A,0
1/18/18,4.27,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9692,#N/A N/A,#N/A N/A,#N/A N/A,0
1/19/18,4.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9715,#N/A N/A,#N/A N/A,#N/A N/A,0
1/22/18,4.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.9828,#N/A N/A,#N/A N/A,#N/A N/A,0
